Flow Duration,Total Fwd Packets,Total Backward Packets,Flow Bytes/s,Flow Packets/s
43,1,1,0.0,46511.6279069767
5789154,25,28,8311.4043951845,9.1550509798
31197,2,2,7949.4823220182,128.2174568067
51939006,14,11,82.4813628509,0.4813338168
185693,13,8,27044.6381931468,113.0898849176
119610615,172,213,3313.8195970316,3.2187778652
2,2,0,6000000.0,1000000.0
5090107,8,8,868.7440165796,3.1433523893
221,2,2,2533936.65158371,18099.5475113122
48162,2,2,8139.1968772061,83.0530293592
48703448,9,9,46.3622205968,0.3695836894
48,2,1,0.0,62500.0
47930,2,2,5424.5775088671,83.455038598
77909,5,0,372.2291391239,64.17743778
191,2,2,858638.743455497,20942.4083769633
270749,3,0,0.0,11.0803733347
878714,50,62,129062.470838066,127.4589912076
3,2,0,12333333.3333333,666666.666666667
5101,2,0,2352.4799059008,392.0799843168
2999804,3,0,50.0032668801,1.0000653376
21015522,2,2,17.5584503683,0.1903355053
48416,2,2,8674.8182419035,82.6173165896
5477239,8,4,617.646956797,2.1908848601
343,2,2,915451.895043732,11661.8075801749
280,2,2,2000000.0,14285.7142857143
113085,1,1,0.0,17.6858115577
228,2,2,2394736.84210526,17543.8596491228
48,1,1,0.0,41666.6666666667
3,2,0,12333333.3333333,666666.666666667
51344,1,1,2337.1766905578,38.9529448426
61035031,20,16,268.7309194616,0.5898252104
6305199,5,4,115.6188726161,1.4273934891
53352,4,2,6297.79577148,112.4606387764
30336,1,1,3955.6962025317,65.9282700422
195,2,2,1333333.33333333,20512.8205128205
457,1,1,0.0,4376.3676148797
23273,1,1,7777.252610321,85.9364929317
90152258,5,7,4.7031545233,0.1331081469
29,1,1,413793.103448276,68965.5172413793
12245381,10,12,905.3209532639,1.796595794
221,2,2,1357466.06334842,18099.5475113122
3,2,0,12333333.3333333,666666.666666667
6278967,5,1,28.826397718,0.9555711951
9860,2,0,0.0,202.8397565923
16081662,19,27,2104.1979367556,2.8604008715
26353,1,1,3642.8490114978,75.8926877395
85,1,1,141176.470588235,23529.4117647059
45,1,1,266666.666666667,44444.4444444444
31037,2,2,7217.1923832845,128.8784354158
114337073,20,10,41.5438306699,0.2623820884
5524139,10,7,934.0822162513,3.0774026504
31169,1,1,5261.6381661266,64.1663190991
185,2,2,1340540.54054054,21621.6216216216
5973720,9,6,907.1399396021,2.510998172
182,2,0,65934.0659340659,10989.010989011
85650,2,0,140.1050788091,23.3508464682
1060,2,2,237735.849056604,3773.5849056604
45,2,0,266666.666666667,44444.4444444444
64,1,1,187500.0,31250.0
11045240,9,7,514.2486718261,1.448587808
30746,4,2,11253.4963897743,195.1473362389
47706,3,4,27543.7051943152,146.7320672452
105,1,1,0.0,19047.619047619
62201,2,2,6752.3030176364,64.307647787
4056611,5,1,44.6185251679,1.4790671326
117522006,38,23,133.8983270929,0.5190517255
94301,4,4,7719.9605518499,84.834731339
30777470,2,1,0.3898955957,0.0974738989
127454,5,0,227.5330707549,39.2298397853
1,2,0,37000000.0,2000000.0
210421,2,2,1815.408157931,19.0095095071
324,2,2,2339506.17283951,12345.6790123457
181,2,2,1502762.43093923,22099.4475138122
167,2,2,1568862.2754491,23952.0958083832
25002,1,1,3679.7056235501,79.993600512
65,1,1,0.0,30769.2307692308
66,1,1,0.0,30303.0303030303
197,2,2,1157360.40609137,20304.5685279188
6,1,1,0.0,333333.333333333
47551,3,4,27591.4281508275,147.2103636096
53,1,1,0.0,37735.8490566038
57,1,1,0.0,35087.7192982456
113197786,18,15,31.2991987317,0.2915251364
3,2,0,4000000.0,666666.666666667
91035,2,0,0.0,21.9695721426
236,2,0,50847.4576271186,8474.5762711864
225,4,0,284444.444444444,17777.7777777778
4878950,9,10,1849.1683661444,3.8942805317
51282,2,2,4641.0046410046,78.0000780001
127,2,0,94488.188976378,15748.031496063
129435,4,2,3816.5874763395,46.3553134778
47,1,1,0.0,42553.1914893617
54968,3,1,436.6176684617,72.7696114103
268,2,2,1686567.1641791,14925.3731343284
211757,13,8,25108.9692430475,99.1702753628
161,2,2,1527950.31055901,24844.7204968944
210,2,2,1523809.52380952,19047.619047619
3156667,6,6,1277.9301712851,3.8014779513
59714,4,2,6062.2299628228,100.47894966
57,1,1,210526.315789474,35087.7192982456
50620,1,1,0.0,39.5100750691
115753183,19,19,95.2975954018,0.328284709
31016,2,2,7995.873097756,128.9656951251
30668,2,2,8673.5359332203,130.4291117777
9040865,3,0,0.0,0.331826656
31192,2,2,9617.8507309567,128.2380097461
5377191,6,4,144.8711790227,1.8597070478
3,2,0,12333333.3333333,666666.666666667
215063,2,2,1208.9480756802,18.5992011643
23153,1,1,0.0,86.3818943549
120489,2,2,1560.3084098963,33.1980512744
60344923,9,9,13.7542639668,0.2982852427
5724166,4,2,2.0963752624,1.0481876312
115342082,23,18,72.9568935647,0.3554643656
14,1,1,857142.857142857,142857.142857143
115508425,16,14,10.224362422,0.2597213147
190,2,2,2231578.94736842,21052.6315789474
61008,1,1,1934.1725675321,32.7825858904
141784,2,2,2524.9675562828,28.2119280032
90381007,22,24,162.4566984521,0.5089564891
2599745,2,0,4.6158373225,0.7693062204
237,2,2,1704641.35021097,16877.6371308017
38,1,1,315789.47368421,52631.5789473684
30950,5,1,5621.9709208401,193.8610662359
66059,1,1,1513.7982712424,30.2759654248
80208,1,1,1595.8507879513,24.9351685617
238,2,2,1159663.86554622,16806.7226890756
227,2,2,1383259.91189427,17621.1453744493
2832494,9,6,1977.7623536008,5.2956864163
166,2,2,2265060.24096386,24096.3855421687
23640,2,2,15651.4382402707,169.2047377327
10602039,9,9,630.3504448531,1.6977866239
5413908,13,15,4177.9431789384,5.1718647602
306337,2,2,1214.348903332,13.0575150896
30504,1,1,4196.170993968,65.5651717808
195,2,0,61538.4615384615,10256.4102564103
48654,1,1,5015.003905126,41.1065893863
203772,12,9,26799.5602928764,103.056357105
316372,12,8,31940.2475566738,63.216719558
251,2,2,1035856.57370518,15936.2549800797
5909679,8,6,695.4692462992,2.3689949996
1272,2,0,9433.962264151,1572.3270440252
175,2,2,1234285.71428571,22857.1428571429
522101,8,7,11323.4795566375,28.7300733
23594,1,1,6739.0014410443,84.7673137238
61779,1,1,3528.7071658654,32.3734602373
79711729,14,17,87.0009983098,0.3889013623
5,3,0,3600000.0,600000.0
36097,20,14,551209.241765244,941.9065296285
148732,10,5,11833.3647096792,100.8525401393
1,2,0,31000000.0,2000000.0
388799,15,14,13042.7290193648,74.5886692095
60433,4,2,4931.0807009415,99.2835040458
5371561,2,2,2.2339874759,0.744662492
198,2,2,2242424.24242424,20202.0202020202
99153,10,5,12021.8248565348,151.2813530604
62,1,1,0.0,32258.064516129
21705168,29,24,1420.7215535028,2.4418147789
115,2,0,104347.826086957,17391.3043478261
364,2,2,923076.923076923,10989.010989011
30392,1,1,5527.7704659121,65.8067912609
180,2,2,1155555.55555556,22222.2222222222
56,1,1,0.0,35714.2857142857
30898,1,1,7896.9512589812,64.7291086802
94826,1,1,0.0,21.0912618902
41076,1,1,0.0,48.6902327393
66037676,2,2,2.9074312064,0.0605714835
5837417,3,1,0.0,0.6852345824
75,1,1,0.0,26666.6666666667
118244061,19,17,48.5352071932,0.3044550373
24998,1,1,7440.5952476198,80.006400512
121346,1,1,1318.5436685181,16.4817958565
17662160,2,2,19.023720768,0.2264728663
161,2,2,1602484.47204969,24844.7204968944
115,2,0,104347.826086957,17391.3043478261
5547610,2,1,2.1630936565,0.5407734141
30801,1,1,5356.9689295802,64.9329567222
52,1,1,230769.230769231,38461.5384615385
49146,4,4,10580.7186749685,162.7802873072
141360,10,5,11332.7674023769,106.1120543294
77821,2,2,3932.1005898151,51.40000771
12446042,49,72,9807.9373346161,9.7219662283
169408,1,1,979.8828862864,11.8058179071
36,1,1,0.0,55555.5555555556
5700710,3,1,0.0,0.7016669853
118534843,23,29,279.0234429213,0.4386895759
32213,2,2,7202.0612796076,124.1734703381
3,2,0,12333333.3333333,666666.666666667
3,1,1,14333333.3333333,666666.666666667
38500179,16,11,271.7130224252,0.7012954407
23887,2,2,14066.2284924855,167.455101101
30719,1,1,3776.164588691,65.1062860119
86706,1,1,138.3987267317,23.0664544553
30433,1,1,5290.3098610062,65.7181349193
48943,2,2,5189.7104795374,81.7277240872
239,2,2,903765.690376569,16736.4016736402
100897257,2,2,3.1913652519,0.0396442888
69021935,2,2,2.7817243895,0.0579525914
61700,2,2,3306.3209076175,64.829821718
30330,1,1,7451.3682822288,65.9413122321
31625,1,1,7335.9683794466,63.2411067194
23852,2,2,10649.0021801107,167.700821734
46250701,14,11,122.917055895,0.5405323478
58,1,1,206896.551724138,34482.7586206897
23445,1,1,7251.0130091704,85.306035402
73969,2,0,162.2301234301,27.038353905
190,2,0,63157.8947368421,10526.3157894737
31021,2,2,9864.285484027,128.9449082879
102791344,13,9,32.8626892941,0.2140258036
4,2,0,9250000.0,500000.0
1,2,0,37000000.0,2000000.0
647806,2,0,18.5240643032,3.0873440505
65868,2,2,5040.3837978988,60.7275156373
15334289,7,6,262.6792804022,0.8477732486
48406,1,1,3284.7167706483,41.3171920836
54,1,1,222222.222222222,37037.037037037
296,2,2,1060810.81081081,13513.5135135135
244,2,2,2737704.91803279,16393.4426229508
30712,1,1,3711.9041417036,65.121125293
120632,10,5,24446.2497513098,124.3451157239
117663869,33,36,301.4774229462,0.586416209
999351,2,0,12.0077930577,2.0012988429
50250,2,2,4099.5024875622,79.6019900498
33142,3,1,1327.6205419106,120.6927765373
233,2,2,1939914.16309013,17167.3819742489
191,2,2,921465.968586387,20942.4083769633
90662,2,2,3286.933886303,44.119917937
31000,2,2,9677.4193548387,129.0322580645
11390392,10,11,510.6935740227,1.843659112
11656929,3,2,0.0,0.4289294376
31133,2,2,7194.9378473003,128.4810329875
101255484,10,5,19.7816446169,0.1481401244
83987,2,2,4072.0587710003,47.6264183743
171,2,2,2690058.47953216,23391.8128654971
117708392,17,12,45.3833402125,0.2463715586
26,1,1,0.0,76923.0769230769
64315,1,1,5286.4806032807,31.0969447252
23591,2,2,12208.045441058,169.5561866814
47675,2,2,3439.9580492921,83.9014158364
4,1,1,3000000.0,500000.0
181,2,2,1226519.33701657,22099.4475138122
21221369,15,11,344.7939668737,1.2251801474
462,1,1,430735.930735931,4329.0043290043
60553740,13,20,265.7474170877,0.5449704676
165,1,1,0.0,12121.2121212121
47,1,1,0.0,42553.1914893617
118551568,16,14,20.8348151076,0.2530544345
32835,1,1,4629.2066392569,60.9106136744
83825,4,2,4199.2245750075,71.5776916194
1872432,2,2,164.491954848,2.1362591539
47149,3,4,27508.5367664213,148.4655029799
20200461,10,5,95.1958472631,0.7425573109
202,2,2,1980198.01980198,19801.9801980198
57,2,1,649122.807017544,52631.5789473684
24648,2,2,9412.5283998702,162.2849724116
62746,2,2,4462.4358524846,63.7490836069
234707,11,7,8367.8799524514,76.6913641263
60814180,19,14,145.1635128518,0.5426366022
3259,2,0,0.0,613.6851795029
94,1,1,0.0,21276.5957446809
6291123,11,10,733.8912305482,3.3380367861
827,2,2,6340991.5356711,4836.7593712213
256,2,2,1093750.0,15625.0
165,2,2,2278787.87878788,24242.4242424242
202461,12,7,15869.7230577741,93.8452343908
7426,3,0,3905.1979531376,403.9859951522
316,2,2,1518987.34177215,12658.2278481013
38521,1,1,311.5183925651,51.9197320942
178,2,2,1224719.1011236,22471.9101123596
101,1,1,118811.881188119,19801.9801980198
33017,2,2,5209.4375624678,121.1497107551
33819,2,2,5559.0052928827,118.2767083592
21626970,4,0,1.7108268056,0.1849542493
61122645,14,13,111.8079886759,0.4417348104
37380306,5,4,0.0,0.2407684945
97737171,14,13,141.3177797012,0.2762510898
5318609,3,1,2.2562290253,0.7520763418
187,2,2,2181818.18181818,21390.3743315508
97066,1,1,1741.0833865617,20.6045371191
31083,4,2,14348.6793424058,193.0315606602
115902464,16,14,18.9901053355,0.2588383281
136431,7,9,10716.0396097661,117.2753992861
75,1,1,0.0,26666.6666666667
2449211,2,2,4.8995370346,1.6331790115
115743301,25,25,148.3023194578,0.4319904441
50,1,1,240000.0,40000.0
87874,4,1,204.8387463869,56.8996517741
29335,4,0,0.0,136.35588887
116954697,15,13,47.4628222926,0.2394089397
3,2,0,10333333.3333333,666666.666666667
76763,10,5,15085.3927022133,195.4066412204
267271,10,6,7000.3853766402,59.8643324566
3,1,1,4000000.0,666666.666666667
116170588,23,23,114.0564081504,0.395969417
4,2,0,3000000.0,500000.0
53,1,1,0.0,37735.8490566038
23448,1,1,4691.231661549,85.2951211191
14171,15,6,1404064.63905158,1481.8996542234
14981,1,1,801.0146185168,133.5024364195
180,2,2,2222222.22222222,22222.2222222222
15980751,14,10,374.4504873394,1.5018067674
117542266,19,17,47.991247676,0.3062728091
198,2,2,1252525.25252525,20202.0202020202
232470,2,3,236.589667484,21.5081515895
194,2,2,1195876.28865979,20618.5567010309
106,1,1,113207.547169811,18867.9245283019
71,2,0,169014.084507042,28169.014084507
10693313,13,10,553.3364636385,2.1508769078
78,1,1,153846.153846154,25641.0256410256
114494,1,1,1711.8800985205,17.4681642706
627,1,1,191387.559808612,3189.7926634769
51,2,1,352941.176470588,58823.5294117647
1515132,3,4,1778.0629014502,4.6200595064
631988,2,0,18.9877022981,3.1646170497
50476,5,2,475.4734923528,138.6797686029
1923729,1,1,19.2334783122,1.0396474763
3,2,0,10333333.3333333,666666.666666667
39179,1,1,4466.6785778095,51.047755175
116650329,52,57,745.6987112312,0.9344165673
31072,2,2,13903.192584964,128.7332646756
2269061,9,8,4020.6058805823,7.4920859333
185007,2,0,64.8624106115,10.8104017686
220,2,1,195454.545454545,13636.3636363636
420,2,2,447619.047619048,9523.8095238095
3,1,1,4000000.0,666666.666666667
102534,2,1,117.0343495816,29.2585873954
71,1,1,169014.084507042,28169.014084507
226,2,2,2017699.11504425,17699.1150442478
825,4,0,44848.4848484848,4848.4848484849
152,2,2,1263157.89473684,26315.7894736842
10281378,44,41,6132.9327644602,8.2673742761
407581,15,11,20570.1443394074,63.7910010526
51721504,86,125,4892.9744966426,4.0795410744
23704,2,2,8437.3945325684,168.7478906514
116730115,13,13,45.3353446966,0.2227360095
209528,1,1,496.3537092895,9.5452636402
31704,2,2,8831.6931617462,126.1670451678
304,1,1,0.0,6578.9473684211
116146263,22,20,70.0496063313,0.361613012
3,2,0,4000000.0,666666.666666667
241,2,2,1427385.89211618,16597.510373444
30703,2,2,9705.8919323845,130.2804286226
65100820,14,15,93.8851461472,0.4454628989
479,3,0,121085.594989562,6263.0480167015
143044,10,5,14268.3370151841,104.8628394061
218028,1,1,0.0,9.1731337259
9033882,9,6,613.9110517494,1.6604157548
244717,3,4,3857.5170503071,28.6044696527
50289,1,1,2684.4836843047,39.7701286564
9030388,3,0,0.0,0.3322116392
122628,2,2,2739.994128584,32.6189777212
193,2,2,1865284.97409326,20725.3886010363
1014,2,2,366863.905325444,3944.7731755424
192,2,2,1229166.66666667,20833.3333333333
3,2,0,4000000.0,666666.666666667
189,2,2,2095238.0952381,21164.0211640212
49,1,1,0.0,40816.3265306122
31341,2,2,13783.861395616,127.6283462557
211,2,2,2540284.36018957,18957.345971564
1354,1,1,0.0,1477.1048744461
30682,1,1,7952.5454663972,65.1847989049
243,2,0,49382.7160493827,8230.4526748971
70275870,2,2,4.0269867879,0.0569185412
1,2,0,37000000.0,2000000.0
192,2,2,1125000.0,20833.3333333333
172596,3,2,104.2897865536,28.9693851538
799937,30,37,64405.0718994121,83.7565958319
238,2,2,2168067.22689076,16806.7226890756
20,1,1,0.0,100000.0
117262657,31,46,333.6356262165,0.6566455338
435089,11,6,10425.4531831418,39.0724656335
71116,1,1,2545.1375217954,28.1230665392
2107827,16,24,2832.3007533351,18.9768894696
318,2,2,1050314.46540881,12578.6163522013
30629,1,1,3917.8556270202,65.2975937837
217,2,2,2746543.77880184,18433.1797235023
3,2,0,0.0,666666.666666667
2540860,11,11,1889.517722346,8.6584857096
60976,1,1,2591.1834164261,32.7997900813
101336,2,3,177.6269045551,49.3408068209
94,1,1,0.0,21276.5957446809
76797,2,2,4557.4696928266,52.085367918
284635,10,6,6573.3307569343,56.2123421224
23928,2,2,11033.0992978937,167.1681711802
300464,1,1,782.1236487566,6.6563714788
32020,1,1,5153.0293566521,62.4609618988
42844,2,1,0.0,70.0214732518
23498,1,1,7702.7832155928,85.1136266916
47,2,0,255319.14893617,42553.1914893617
61001,1,1,4016.3276011869,32.7863477648
112403550,2,2,4.323706858,0.0355860647
116749025,23,20,70.253263357,0.368311427
396812,15,11,21070.431337762,65.5222120299
155,2,2,1083870.96774194,25806.4516129032
31399,2,2,13631.0073569222,127.3925921208
20,13,0,32500000.0,650000.0
3127,2,0,1918.771985929,639.5906619763
52,1,1,230769.230769231,38461.5384615385
72121,2,0,166.3870439955,27.7311739993
3,2,0,4000000.0,666666.666666667
5447491,9,6,995.8713102968,2.7535612266
92807,2,2,5085.8232676415,43.1001971834
646289,2,2,420.8643501591,6.18918162
120758,2,2,3345.5340432932,33.1240994385
779786,6,6,4089.5835524105,15.3888374503
4,2,0,3000000.0,500000.0
211,2,2,1933649.28909953,18957.345971564
3,2,0,12333333.3333333,666666.666666667
27845,14,6,664068.953133417,718.2618064284
67,1,1,0.0,29850.7462686567
3233749,3,3,0.0,1.8554315749
192,2,0,62500.0,10416.6666666667
47646,3,4,27452.4619065609,146.9168450657
198,2,2,1343434.34343434,20202.0202020202
70697,1,1,2107.5858947339,28.2897435535
64417952,2,2,4.5018506642,0.0620944919
31863702,24,18,403.1860453628,1.3181142605
5137711,8,6,799.9671449017,2.7249489121
30936,2,2,8016.5502973882,129.299198345
229986,20,18,90431.5914881775,165.2274486273
30869,2,2,7321.2608118177,129.5798373773
3,2,0,4000000.0,666666.666666667
47683,3,4,27242.4134387518,146.8028437808
48584,2,2,5804.3800428125,82.3316318129
115189682,16,14,9.9922144068,0.2604399932
5274135,5,1,34.3184237794,1.1376273076
31167,2,2,6481.214104662,128.3408733596
116597831,25,22,53.0112777141,0.403094977
190507,2,2,944.8471709701,20.9966037993
64854727,49,45,1095.6641603009,1.4493931953
3196819,3,3,0.0,1.8768657218
159,2,2,1735849.05660377,25157.2327044025
88854,11,7,19650.2127084881,202.5795124586
5142087,5,1,35.1997156019,1.1668414012
110715,16,11,96364.5395836156,243.869394391
1291356,2,2,221.4726225766,3.0975191969
78966,1,1,1760.2512473723,25.3273560773
56,1,1,0.0,35714.2857142857
3,2,0,0.0,666666.666666667
227023,12,7,16623.8663042952,83.6919607264
367,2,2,555858.310626703,10899.1825613079
242927,2,1,205.8231485179,12.3493889111
60433,2,2,4765.6081941985,66.1890026972
47951,2,2,3586.9950574545,83.4184897082
173011,3,2,104.0396275381,28.8998965384
1211508,15,11,6901.3163759546,21.4608570476
91984,2,2,3805.0095668812,43.4858236215
61313340,10,8,67.7340363451,0.2935739596
61655,1,1,2368.0155705133,32.4385694591
23445,1,1,6909.7888675624,85.306035402
94876,1,1,0.0,21.0801467178
95073,1,1,0.0,21.0364667151
5039943,7,4,154.9620700075,2.1825643663
6426,2,0,1867.4136321195,311.2356053533
40854526,2,1,0.2937251065,0.0734312766
117977012,16,15,47.5855414952,0.2627630542
411,1,1,311435.523114355,4866.1800486618
4428498,9,10,1520.3800475918,4.2903937181
174547,2,3,103.1240869221,28.6455797006
61,1,1,196721.31147541,32786.8852459016
182215,4,2,1229.3170156134,32.9281343468
63611549,10,10,35.1508497301,0.314408316
5244534,5,5,286.9654386834,1.9067471009
5384263,9,7,1051.7688307573,2.9716230429
120588,2,2,2736.5907055428,33.1707964308
23899,2,2,12218.0844386794,167.3710197079
83,1,1,144578.313253012,24096.3855421687
188,2,2,1000000.0,21276.5957446809
181,2,2,1082872.9281768,22099.4475138122
69889,4,5,38604.0721715864,128.7756299275
5275825,3,1,0.0,0.7581752617
31592,2,2,17472.7779184604,126.6143327425
5662296,9,6,806.7398807833,2.6491020604
48563,1,1,2265.0989436402,41.1836171571
168,2,2,2238095.23809524,23809.5238095238
31098,2,2,6817.1586597209,128.6256350891
281,2,2,1587188.61209964,14234.8754448399
60093372,12,14,78.8106881404,0.4326600278
190494,1,1,0.0,10.4990183418
109389,4,2,3510.4078106574,54.8501220415
5488961,8,11,1082.35420146,3.4614929856
3,2,0,12333333.3333333,666666.666666667
270,2,2,2096296.2962963,14814.8148148148
199,2,2,1889447.2361809,20100.5025125628
20,2,1,0.0,150000.0
166,2,2,963855.421686747,24096.3855421687
31149,2,2,10337.4105107708,128.4150374009
139258,20,25,4409.0824225538,323.141219894
256590,6,7,4357.1456409057,50.6644841966
30599,1,1,3464.1654956044,65.3616131246
3,2,0,10333333.3333333,666666.666666667
1,2,0,12000000.0,2000000.0
116,1,3,155172.413793103,34482.7586206897
127,1,1,0.0,15748.031496063
86916,4,4,4510.1017073957,92.0428919877
